sector_code,subsector_code,industry_group_code,naics_industry_code,national_industry_code,sector_desc,subsector_desc,industry_group_desc,naics_industry_desc,national_industry_desc
42,424,4245,42459,424590,Wholesale trade,"Merchant wholesalers, nondurable goods",Farm product raw material merchant wholesalers,Other farm product raw material merchant wholesalers,Other farm product raw material merchant wholesalers
42,424,4246,42461,424610,Wholesale trade,"Merchant wholesalers, nondurable goods",Chemical and allied products merchant wholesalers,Plastics materials and basic forms and shapes merchant wholesalers,Plastics materials and basic forms and shapes merchant wholesalers
42,424,4246,42469,424690,Wholesale trade,"Merchant wholesalers, nondurable goods",Chemical and allied products merchant wholesalers,Other chemical and allied products merchant wholesalers,Other chemical and allied products merchant wholesalers
42,424,4247,42471,424710,Wholesale trade,"Merchant wholesalers, nondurable goods",Petroleum and petroleum products merchant wholesalers,Petroleum bulk stations and terminals,Petroleum bulk stations and terminals
42,424,4247,42472,424720,Wholesale trade,"Merchant wholesalers, nondurable goods",Petroleum and petroleum products merchant wholesalers,Petroleum and petroleum products merchant wholesalers (except bulk stations and terminals),Petroleum and petroleum products merchant wholesalers (except bulk stations and terminals)
42,424,4248,42481,424810,Wholesale trade,"Merchant wholesalers, nondurable goods","Beer, wine, and distilled alcoholic beverage merchant wholesalers",Beer and ale merchant wholesalers,Beer and ale merchant wholesalers
42,424,4248,42482,424820,Wholesale trade,"Merchant wholesalers, nondurable goods","Beer, wine, and distilled alcoholic beverage merchant wholesalers",Wine and distilled alcoholic beverage merchant wholesalers,Wine and distilled alcoholic beverage merchant wholesalers
42,424,4249,42491,424910,Wholesale trade,"Merchant wholesalers, nondurable goods",Miscellaneous nondurable goods merchant wholesalers,Farm supplies merchant wholesalers,Farm supplies merchant wholesalers
42,424,4249,42492,424920,Wholesale trade,"Merchant wholesalers, nondurable goods",Miscellaneous nondurable goods merchant wholesalers,"Book, periodical, and newspaper merchant wholesalers","Book, periodical, and newspaper merchant wholesalers"
42,424,4249,42493,424930,Wholesale trade,"Merchant wholesalers, nondurable goods",Miscellaneous nondurable goods merchant wholesalers,"Flower, nursery stock, and florists' supplies merchant wholesalers","Flower, nursery stock, and florists' supplies merchant wholesalers"
42,424,4249,42494,424940,Wholesale trade,"Merchant wholesalers, nondurable goods",Miscellaneous nondurable goods merchant wholesalers,Tobacco and tobacco product merchant wholesalers,Tobacco and tobacco product merchant wholesalers
42,424,4249,42495,424950,Wholesale trade,"Merchant wholesalers, nondurable goods",Miscellaneous nondurable goods merchant wholesalers,"Paint, varnish, and supplies merchant wholesalers","Paint, varnish, and supplies merchant wholesalers"
42,424,4249,42499,424990,Wholesale trade,"Merchant wholesalers, nondurable goods",Miscellaneous nondurable goods merchant wholesalers,Other miscellaneous nondurable goods merchant wholesalers,Other miscellaneous nondurable goods merchant wholesalers
42,425,4251,42511,425110,Wholesale trade,Wholesale electronic markets and agents and brokers,Wholesale electronic markets and agents and brokers,Business to business electronic markets,Business to business electronic markets
42,425,4251,42512,425120,Wholesale trade,Wholesale electronic markets and agents and brokers,Wholesale electronic markets and agents and brokers,Wholesale trade agents and brokers,Wholesale trade agents and brokers
42,441,4411,44111,441110,Wholesale trade,Motor vehicle and parts dealers,Automobile dealers,New car dealers,New car dealers
42,441,4411,44112,441120,Wholesale trade,Motor vehicle and parts dealers,Automobile dealers,Used car dealers,Used car dealers
42,441,4412,44121,441210,Wholesale trade,Motor vehicle and parts dealers,Other motor vehicle dealers,Recreational vehicle dealers,Recreational vehicle dealers
42,441,4412,44122,441222,Wholesale trade,Motor vehicle and parts dealers,Other motor vehicle dealers,"Motorcycle, boat, and other motor vehicle dealers",Boat dealers
42,441,4412,44122,441228,Wholesale trade,Motor vehicle and parts dealers,Other motor vehicle dealers,"Motorcycle, boat, and other motor vehicle dealers","Motorcycle, atv, and all other motor vehicle dealers"
42,441,4413,44131,441310,Wholesale trade,Motor vehicle and parts dealers,"Automotive parts, accessories, and tire stores",Automotive parts and accessories stores,Automotive parts and accessories stores
42,441,4413,44132,441320,Wholesale trade,Motor vehicle and parts dealers,"Automotive parts, accessories, and tire stores",Tire dealers,Tire dealers
42,442,4421,44211,442110,Wholesale trade,Furniture and home furnishings stores,Furniture stores,Furniture stores,Furniture stores
42,442,4422,44221,442210,Wholesale trade,Furniture and home furnishings stores,Home furnishings stores,Floor covering stores,Floor covering stores
42,442,4422,44229,442291,Wholesale trade,Furniture and home furnishings stores,Home furnishings stores,Other home furnishings stores,Window treatment stores
42,442,4422,44229,442299,Wholesale trade,Furniture and home furnishings stores,Home furnishings stores,Other home furnishings stores,All other home furnishings stores
42,443,4431,44314,443141,Wholesale trade,Electronics and appliance stores,Electronics and appliance stores,Electronics and appliance stores,Household appliance stores
42,443,4431,44314,443142,Wholesale trade,Electronics and appliance stores,Electronics and appliance stores,Electronics and appliance stores,Electronics stores
42,444,4441,44411,444110,Wholesale trade,Building material and garden equipment and supplies dealers,Building material and supplies dealers,Home centers,Home centers
42,444,4441,44412,444120,Wholesale trade,Building material and garden equipment and supplies dealers,Building material and supplies dealers,Paint and wallpaper stores,Paint and wallpaper stores
42,444,4441,44413,444130,Wholesale trade,Building material and garden equipment and supplies dealers,Building material and supplies dealers,Hardware stores,Hardware stores
42,444,4441,44419,444190,Wholesale trade,Building material and garden equipment and supplies dealers,Building material and supplies dealers,Other building material dealers,Other building material dealers
42,444,4442,44421,444210,Wholesale trade,Building material and garden equipment and supplies dealers,Lawn and garden equipment and supplies stores,Outdoor power equipment stores,Outdoor power equipment stores
42,444,4442,44422,444220,Wholesale trade,Building material and garden equipment and supplies dealers,Lawn and garden equipment and supplies stores,"Nursery, garden center, and farm supply stores","Nursery, garden center, and farm supply stores"
42,445,4451,44511,445110,Wholesale trade,Food and beverage stores,Grocery stores,Supermarkets and other grocery (except convenience) stores,Supermarkets and other grocery (except convenience) stores
42,445,4451,44512,445120,Wholesale trade,Food and beverage stores,Grocery stores,Convenience stores,Convenience stores
42,445,4452,44521,445210,Wholesale trade,Food and beverage stores,Specialty food stores,Meat markets,Meat markets
42,445,4452,44522,445220,Wholesale trade,Food and beverage stores,Specialty food stores,Fish and seafood markets,Fish and seafood markets
42,445,4452,44523,445230,Wholesale trade,Food and beverage stores,Specialty food stores,Fruit and vegetable markets,Fruit and vegetable markets
42,445,4452,44529,445291,Wholesale trade,Food and beverage stores,Specialty food stores,Other specialty food stores,Baked goods stores
42,445,4452,44529,445292,Wholesale trade,Food and beverage stores,Specialty food stores,Other specialty food stores,Confectionery and nut stores
42,445,4452,44529,445299,Wholesale trade,Food and beverage stores,Specialty food stores,Other specialty food stores,All other specialty food stores
42,445,4453,44531,445310,Wholesale trade,Food and beverage stores,"Beer, wine, and liquor stores","Beer, wine, and liquor stores","Beer, wine, and liquor stores"
42,446,4461,44611,446110,Wholesale trade,Health and personal care stores,Health and personal care stores,Pharmacies and drug stores,Pharmacies and drug stores
42,446,4461,44612,446120,Wholesale trade,Health and personal care stores,Health and personal care stores,"Cosmetics, beauty supplies, and perfume stores","Cosmetics, beauty supplies, and perfume stores"
42,446,4461,44613,446130,Wholesale trade,Health and personal care stores,Health and personal care stores,Optical goods stores,Optical goods stores
42,446,4461,44619,446191,Wholesale trade,Health and personal care stores,Health and personal care stores,Other health and personal care stores,Food (health) supplement stores
42,446,4461,44619,446199,Wholesale trade,Health and personal care stores,Health and personal care stores,Other health and personal care stores,All other health and personal care stores
42,447,4471,44711,447110,Wholesale trade,Gasoline stations,Gasoline stations,Gasoline stations with convenience stores,Gasoline stations with convenience stores
42,447,4471,44719,447190,Wholesale trade,Gasoline stations,Gasoline stations,Other gasoline stations,Other gasoline stations
42,448,4481,44811,448110,Wholesale trade,Clothing and clothing accessories stores,Clothing stores,Men's clothing stores,Men's clothing stores
42,448,4481,44812,448120,Wholesale trade,Clothing and clothing accessories stores,Clothing stores,Women's clothing stores,Women's clothing stores
42,448,4481,44813,448130,Wholesale trade,Clothing and clothing accessories stores,Clothing stores,Children's and infants' clothing stores,Children's and infants' clothing stores
42,448,4481,44814,448140,Wholesale trade,Clothing and clothing accessories stores,Clothing stores,Family clothing stores,Family clothing stores
42,448,4481,44815,448150,Wholesale trade,Clothing and clothing accessories stores,Clothing stores,Clothing accessories stores,Clothing accessories stores
42,448,4481,44819,448190,Wholesale trade,Clothing and clothing accessories stores,Clothing stores,Other clothing stores,Other clothing stores
42,448,4482,44821,448210,Wholesale trade,Clothing and clothing accessories stores,Shoe stores,Shoe stores,Shoe stores
42,448,4483,44831,448310,Wholesale trade,Clothing and clothing accessories stores,"Jewelry, luggage, and leather goods stores",Jewelry stores,Jewelry stores
42,448,4483,44832,448320,Wholesale trade,Clothing and clothing accessories stores,"Jewelry, luggage, and leather goods stores",Luggage and leather goods stores,Luggage and leather goods stores
42,451,4511,45111,451110,Wholesale trade,"Sporting goods, hobby, musical instrument, and book stores","Sporting goods, hobby, and musical instrument stores",Sporting goods stores,Sporting goods stores
42,451,4511,45112,451120,Wholesale trade,"Sporting goods, hobby, musical instrument, and book stores","Sporting goods, hobby, and musical instrument stores","Hobby, toy, and game stores","Hobby, toy, and game stores"
42,451,4511,45113,451130,Wholesale trade,"Sporting goods, hobby, musical instrument, and book stores","Sporting goods, hobby, and musical instrument stores","Sewing, needlework, and piece goods stores","Sewing, needlework, and piece goods stores"
42,451,4511,45114,451140,Wholesale trade,"Sporting goods, hobby, musical instrument, and book stores","Sporting goods, hobby, and musical instrument stores",Musical instrument and supplies stores,Musical instrument and supplies stores
42,451,4512,45121,451211,Wholesale trade,"Sporting goods, hobby, musical instrument, and book stores",Book stores and news dealers,Book stores and news dealers,Book stores
42,451,4512,45121,451212,Wholesale trade,"Sporting goods, hobby, musical instrument, and book stores",Book stores and news dealers,Book stores and news dealers,News dealers and newsstands
42,452,4522,45221,452210,Wholesale trade,General merchandise stores,Department stores,Department stores,Department stores
42,452,4523,45231,452311,Wholesale trade,General merchandise stores,"General merchandise stores, including warehouse clubs and supercenters","General merchandise stores, including warehouse clubs and supercenters",Warehouse clubs and supercenters
42,452,4523,45231,452319,Wholesale trade,General merchandise stores,"General merchandise stores, including warehouse clubs and supercenters","General merchandise stores, including warehouse clubs and supercenters",All other general merchandise stores
42,453,4531,45311,453110,Wholesale trade,Miscellaneous store retailers,Florists,Florists,Florists
42,453,4532,45321,453210,Wholesale trade,Miscellaneous store retailers,"Office supplies, stationery, and gift stores",Office supplies and stationery stores,Office supplies and stationery stores
42,453,4532,45322,453220,Wholesale trade,Miscellaneous store retailers,"Office supplies, stationery, and gift stores","Gift, novelty, and souvenir stores","Gift, novelty, and souvenir stores"
42,453,4533,45331,453310,Wholesale trade,Miscellaneous store retailers,Used merchandise stores,Used merchandise stores,Used merchandise stores
42,453,4539,45391,453910,Wholesale trade,Miscellaneous store retailers,Other miscellaneous store retailers,Pet and pet supplies stores,Pet and pet supplies stores
42,453,4539,45392,453920,Wholesale trade,Miscellaneous store retailers,Other miscellaneous store retailers,Art dealers,Art dealers
42,453,4539,45393,453930,Wholesale trade,Miscellaneous store retailers,Other miscellaneous store retailers,Manufactured (mobile) home dealers,Manufactured (mobile) home dealers
42,453,4539,45399,453991,Wholesale trade,Miscellaneous store retailers,Other miscellaneous store retailers,All other miscellaneous store retailers,Tobacco stores
42,453,4539,45399,453998,Wholesale trade,Miscellaneous store retailers,Other miscellaneous store retailers,All other miscellaneous store retailers,All other miscellaneous store retailers (except tobacco stores)
42,454,4541,45411,454110,Wholesale trade,Nonstore retailers,Electronic shopping and mail-order houses,Electronic shopping and mail-order houses,Electronic shopping and mail-order houses
42,454,4542,45421,454210,Wholesale trade,Nonstore retailers,Vending machine operators,Vending machine operators,Vending machine operators
42,454,4543,45431,454310,Wholesale trade,Nonstore retailers,Direct selling establishments,Fuel dealers,Fuel dealers
42,454,4543,45439,454390,Wholesale trade,Nonstore retailers,Direct selling establishments,Other direct selling establishments,Other direct selling establishments
42,481,4811,48111,481111,Wholesale trade,Air transportation,Scheduled air transportation,Scheduled air transportation,Scheduled passenger air transportation
42,481,4811,48111,481112,Wholesale trade,Air transportation,Scheduled air transportation,Scheduled air transportation,Scheduled freight air transportation
42,481,4812,48121,481211,Wholesale trade,Air transportation,Nonscheduled air transportation,Nonscheduled air transportation,Nonscheduled chartered passenger air transportation
42,481,4812,48121,481212,Wholesale trade,Air transportation,Nonscheduled air transportation,Nonscheduled air transportation,Nonscheduled chartered freight air transportation
42,481,4812,48121,481219,Wholesale trade,Air transportation,Nonscheduled air transportation,Nonscheduled air transportation,Other nonscheduled air transportation
42,482,4821,48211,482111,Wholesale trade,Rail transportation,Rail transportation,Rail transportation,Line-haul railroads
42,482,4821,48211,482112,Wholesale trade,Rail transportation,Rail transportation,Rail transportation,Short line railroads
42,483,4831,48311,483111,Wholesale trade,Water transportation,"Deep sea, coastal, and great lakes water transportation","Deep sea, coastal, and great lakes water transportation",Deep sea freight transportation
42,483,4831,48311,483112,Wholesale trade,Water transportation,"Deep sea, coastal, and great lakes water transportation","Deep sea, coastal, and great lakes water transportation",Deep sea passenger transportation
42,483,4831,48311,483113,Wholesale trade,Water transportation,"Deep sea, coastal, and great lakes water transportation","Deep sea, coastal, and great lakes water transportation",Coastal and great lakes freight transportation
42,483,4831,48311,483114,Wholesale trade,Water transportation,"Deep sea, coastal, and great lakes water transportation","Deep sea, coastal, and great lakes water transportation",Coastal and great lakes passenger transportation
42,483,4832,48321,483211,Wholesale trade,Water transportation,Inland water transportation,Inland water transportation,Inland water freight transportation
42,483,4832,48321,483212,Wholesale trade,Water transportation,Inland water transportation,Inland water transportation,Inland water passenger transportation
42,484,4841,48411,484110,Wholesale trade,Truck transportation,General freight trucking,"General freight trucking, local","General freight trucking, local"
42,484,4841,48412,484121,Wholesale trade,Truck transportation,General freight trucking,"General freight trucking, long-distance","General freight trucking, long-distance, truckload"
42,484,4841,48412,484122,Wholesale trade,Truck transportation,General freight trucking,"General freight trucking, long-distance","General freight trucking, long-distance, less than truckload"
42,484,4842,48421,484210,Wholesale trade,Truck transportation,Specialized freight trucking,Used household and office goods moving,Used household and office goods moving
42,484,4842,48422,484220,Wholesale trade,Truck transportation,Specialized freight trucking,"Specialized freight (except used goods) trucking, local","Specialized freight (except used goods) trucking, local"
42,484,4842,48423,484230,Wholesale trade,Truck transportation,Specialized freight trucking,"Specialized freight (except used goods) trucking, long-distance","Specialized freight (except used goods) trucking, long-distance"
42,485,4851,48511,485111,Wholesale trade,Transit and ground passenger transportation,Urban transit systems,Urban transit systems,Mixed mode transit systems
42,485,4851,48511,485112,Wholesale trade,Transit and ground passenger transportation,Urban transit systems,Urban transit systems,Commuter rail systems
42,485,4851,48511,485113,Wholesale trade,Transit and ground passenger transportation,Urban transit systems,Urban transit systems,Bus and other motor vehicle transit systems
42,485,4851,48511,485119,Wholesale trade,Transit and ground passenger transportation,Urban transit systems,Urban transit systems,Other urban transit systems
42,485,4852,48521,485210,Wholesale trade,Transit and ground passenger transportation,Interurban and rural bus transportation,Interurban and rural bus transportation,Interurban and rural bus transportation
42,485,4853,48531,485310,Wholesale trade,Transit and ground passenger transportation,Taxi and limousine service,Taxi service,Taxi service
42,485,4853,48532,485320,Wholesale trade,Transit and ground passenger transportation,Taxi and limousine service,Limousine service,Limousine service
42,485,4854,48541,485410,Wholesale trade,Transit and ground passenger transportation,School and employee bus transportation,School and employee bus transportation,School and employee bus transportation
42,485,4855,48551,485510,Wholesale trade,Transit and ground passenger transportation,Charter bus industry,Charter bus industry,Charter bus industry
42,485,4859,48599,485991,Wholesale trade,Transit and ground passenger transportation,Other transit and ground passenger transportation,Other transit and ground passenger transportation,Special needs transportation
42,485,4859,48599,485999,Wholesale trade,Transit and ground passenger transportation,Other transit and ground passenger transportation,Other transit and ground passenger transportation,All other transit and ground passenger transportation
42,486,4861,48611,486110,Wholesale trade,Pipeline transportation,Pipeline transportation of crude oil,Pipeline transportation of crude oil,Pipeline transportation of crude oil
42,486,4862,48621,486210,Wholesale trade,Pipeline transportation,Pipeline transportation of natural gas,Pipeline transportation of natural gas,Pipeline transportation of natural gas
42,486,4869,48691,486910,Wholesale trade,Pipeline transportation,Other pipeline transportation,Pipeline transportation of refined petroleum products,Pipeline transportation of refined petroleum products
42,486,4869,48699,486990,Wholesale trade,Pipeline transportation,Other pipeline transportation,All other pipeline transportation,All other pipeline transportation
42,487,4871,48711,487110,Wholesale trade,Scenic and sightseeing transportation,"Scenic and sightseeing transportation, land","Scenic and sightseeing transportation, land","Scenic and sightseeing transportation, land"
42,487,4872,48721,487210,Wholesale trade,Scenic and sightseeing transportation,"Scenic and sightseeing transportation, water","Scenic and sightseeing transportation, water","Scenic and sightseeing transportation, water"
42,487,4879,48799,487990,Wholesale trade,Scenic and sightseeing transportation,"Scenic and sightseeing transportation, other","Scenic and sightseeing transportation, other","Scenic and sightseeing transportation, other"
42,488,4881,48811,488111,Wholesale trade,Support activities for transportation,Support activities for air transportation,Airport operations,Air traffic control
42,488,4881,48811,488119,Wholesale trade,Support activities for transportation,Support activities for air transportation,Airport operations,Other airport operations
42,488,4881,48819,488190,Wholesale trade,Support activities for transportation,Support activities for air transportation,Other support activities for air transportation,Other support activities for air transportation
42,488,4882,48821,488210,Wholesale trade,Support activities for transportation,Support activities for rail transportation,Support activities for rail transportation,Support activities for rail transportation
42,488,4883,48831,488310,Wholesale trade,Support activities for transportation,Support activities for water transportation,Port and harbor operations,Port and harbor operations
42,488,4883,48832,488320,Wholesale trade,Support activities for transportation,Support activities for water transportation,Marine cargo handling,Marine cargo handling
42,488,4883,48833,488330,Wholesale trade,Support activities for transportation,Support activities for water transportation,Navigational services to shipping,Navigational services to shipping
42,488,4883,48839,488390,Wholesale trade,Support activities for transportation,Support activities for water transportation,Other support activities for water transportation,Other support activities for water transportation
42,488,4884,48841,488410,Wholesale trade,Support activities for transportation,Support activities for road transportation,Motor vehicle towing,Motor vehicle towing
42,488,4884,48849,488490,Wholesale trade,Support activities for transportation,Support activities for road transportation,Other support activities for road transportation,Other support activities for road transportation
42,488,4885,48851,488510,Wholesale trade,Support activities for transportation,Freight transportation arrangement,Freight transportation arrangement,Freight transportation arrangement
42,488,4889,48899,488991,Wholesale trade,Support activities for transportation,Other support activities for transportation,Other support activities for transportation,Packing and crating
42,488,4889,48899,488999,Wholesale trade,Support activities for transportation,Other support activities for transportation,Other support activities for transportation,All other support activities for transportation
42,491,4911,49111,491110,Wholesale trade,Postal service,Postal service,Postal service,Postal service
42,492,4921,49211,492110,Wholesale trade,Couriers and messengers,Couriers and express delivery services,Couriers and express delivery services,Couriers and express delivery services
42,492,4922,49221,492210,Wholesale trade,Couriers and messengers,Local messengers and local delivery,Local messengers and local delivery,Local messengers and local delivery
42,493,4931,49311,493110,Wholesale trade,Warehousing and storage,Warehousing and storage,General warehousing and storage,General warehousing and storage
42,493,4931,49312,493120,Wholesale trade,Warehousing and storage,Warehousing and storage,Refrigerated warehousing and storage,Refrigerated warehousing and storage
42,493,4931,49313,493130,Wholesale trade,Warehousing and storage,Warehousing and storage,Farm product warehousing and storage,Farm product warehousing and storage
42,493,4931,49319,493190,Wholesale trade,Warehousing and storage,Warehousing and storage,Other warehousing and storage,Other warehousing and storage
51,511,5111,51111,511110,Information,Publishing industries (except internet),"Newspaper, periodical, book, and directory publishers",Newspaper publishers,Newspaper publishers
51,511,5111,51112,511120,Information,Publishing industries (except internet),"Newspaper, periodical, book, and directory publishers",Periodical publishers,Periodical publishers
51,511,5111,51113,511130,Information,Publishing industries (except internet),"Newspaper, periodical, book, and directory publishers",Book publishers,Book publishers
51,511,5111,51114,511140,Information,Publishing industries (except internet),"Newspaper, periodical, book, and directory publishers",Directory and mailing list publishers,Directory and mailing list publishers
51,511,5111,51119,511191,Information,Publishing industries (except internet),"Newspaper, periodical, book, and directory publishers",Other publishers,Greeting card publishers
51,511,5111,51119,511199,Information,Publishing industries (except internet),"Newspaper, periodical, book, and directory publishers",Other publishers,All other publishers
51,511,5112,51121,511210,Information,Publishing industries (except internet),Software publishers,Software publishers,Software publishers
51,512,5121,51211,512110,Information,Motion picture and sound recording industries,Motion picture and video industries,Motion picture and video production,Motion picture and video production
51,512,5121,51212,512120,Information,Motion picture and sound recording industries,Motion picture and video industries,Motion picture and video distribution,Motion picture and video distribution
51,512,5121,51213,512131,Information,Motion picture and sound recording industries,Motion picture and video industries,Motion picture and video exhibition,Motion picture theaters (except drive-ins)
51,512,5121,51213,512132,Information,Motion picture and sound recording industries,Motion picture and video industries,Motion picture and video exhibition,Drive-in motion picture theaters
51,512,5121,51219,512191,Information,Motion picture and sound recording industries,Motion picture and video industries,Postproduction services and other motion picture and video industries,Teleproduction and other postproduction services
51,512,5121,51219,512199,Information,Motion picture and sound recording industries,Motion picture and video industries,Postproduction services and other motion picture and video industries,Other motion picture and video industries
51,512,5122,51223,512230,Information,Motion picture and sound recording industries,Sound recording industries,Music publishers,Music publishers
51,512,5122,51224,512240,Information,Motion picture and sound recording industries,Sound recording industries,Sound recording studios,Sound recording studios
51,512,5122,51225,512250,Information,Motion picture and sound recording industries,Sound recording industries,Record production and distribution,Record production and distribution
51,512,5122,51229,512290,Information,Motion picture and sound recording industries,Sound recording industries,Other sound recording industries,Other sound recording industries
51,515,5151,51511,515111,Information,Broadcasting (except internet),Radio and television broadcasting,Radio broadcasting,Radio networks
51,515,5151,51511,515112,Information,Broadcasting (except internet),Radio and television broadcasting,Radio broadcasting,Radio stations
51,515,5151,51512,515120,Information,Broadcasting (except internet),Radio and television broadcasting,Television broadcasting,Television broadcasting
51,515,5152,51521,515210,Information,Broadcasting (except internet),Cable and other subscription programming,Cable and other subscription programming,Cable and other subscription programming
51,517,5173,51731,517311,Information,Telecommunications,Wired and wireless telecommunications carriers,Wired and wireless telecommunications carriers,Wired telecommunications carriers
51,517,5173,51731,517312,Information,Telecommunications,Wired and wireless telecommunications carriers,Wired and wireless telecommunications carriers,Wireless telecommunications carriers (except satellite)
51,517,5174,51741,517410,Information,Telecommunications,Satellite telecommunications,Satellite telecommunications,Satellite telecommunications
51,517,5179,51791,517911,Information,Telecommunications,Other telecommunications,Other telecommunications,Telecommunications resellers
51,517,5179,51791,517919,Information,Telecommunications,Other telecommunications,Other telecommunications,All other telecommunications
51,518,5182,51821,518210,Information,"Data processing, hosting, and related services","Data processing, hosting, and related services","Data processing, hosting, and related services","Data processing, hosting, and related services"
51,519,5191,51911,519110,Information,Other information services,Other information services,News syndicates,News syndicates
51,519,5191,51912,519120,Information,Other information services,Other information services,Libraries and archives,Libraries and archives
51,519,5191,51913,519130,Information,Other information services,Other information services,Internet publishing and broadcasting and web search portals,Internet publishing and broadcasting and web search portals
51,519,5191,51919,519190,Information,Other information services,Other information services,All other information services,All other information services
52,521,5211,52111,521110,Finance and insurance,Monetary authorities-central bank,Monetary authorities-central bank,Monetary authorities-central bank,Monetary authorities-central bank
52,522,5221,52211,522110,Finance and insurance,Credit intermediation and related activities,Depository credit intermediation,Commercial banking,Commercial banking
52,522,5221,52212,522120,Finance and insurance,Credit intermediation and related activities,Depository credit intermediation,Savings institutions,Savings institutions
52,522,5221,52213,522130,Finance and insurance,Credit intermediation and related activities,Depository credit intermediation,Credit unions,Credit unions
52,522,5221,52219,522190,Finance and insurance,Credit intermediation and related activities,Depository credit intermediation,Other depository credit intermediation,Other depository credit intermediation
52,522,5222,52221,522210,Finance and insurance,Credit intermediation and related activities,Nondepository credit intermediation,Credit card issuing,Credit card issuing
52,522,5222,52222,522220,Finance and insurance,Credit intermediation and related activities,Nondepository credit intermediation,Sales financing,Sales financing
52,522,5222,52229,522291,Finance and insurance,Credit intermediation and related activities,Nondepository credit intermediation,Other nondepository credit intermediation,Consumer lending
52,522,5222,52229,522292,Finance and insurance,Credit intermediation and related activities,Nondepository credit intermediation,Other nondepository credit intermediation,Real estate credit
52,522,5222,52229,522293,Finance and insurance,Credit intermediation and related activities,Nondepository credit intermediation,Other nondepository credit intermediation,International trade financing
52,522,5222,52229,522294,Finance and insurance,Credit intermediation and related activities,Nondepository credit intermediation,Other nondepository credit intermediation,Secondary market financing
52,522,5222,52229,522298,Finance and insurance,Credit intermediation and related activities,Nondepository credit intermediation,Other nondepository credit intermediation,All other nondepository credit intermediation
52,522,5223,52231,522310,Finance and insurance,Credit intermediation and related activities,Activities related to credit intermediation,Mortgage and nonmortgage loan brokers,Mortgage and nonmortgage loan brokers
52,522,5223,52232,522320,Finance and insurance,Credit intermediation and related activities,Activities related to credit intermediation,"Financial transactions processing, reserve, and clearinghouse activities","Financial transactions processing, reserve, and clearinghouse activities"
52,522,5223,52239,522390,Finance and insurance,Credit intermediation and related activities,Activities related to credit intermediation,Other activities related to credit intermediation,Other activities related to credit intermediation
52,523,5231,52311,523110,Finance and insurance,"Securities, commodity contracts, and other financial investments and related activities",Securities and commodity contracts intermediation and brokerage,Investment banking and securities dealing,Investment banking and securities dealing
52,523,5231,52312,523120,Finance and insurance,"Securities, commodity contracts, and other financial investments and related activities",Securities and commodity contracts intermediation and brokerage,Securities brokerage,Securities brokerage
52,523,5231,52313,523130,Finance and insurance,"Securities, commodity contracts, and other financial investments and related activities",Securities and commodity contracts intermediation and brokerage,Commodity contracts dealing,Commodity contracts dealing
52,523,5231,52314,523140,Finance and insurance,"Securities, commodity contracts, and other financial investments and related activities",Securities and commodity contracts intermediation and brokerage,Commodity contracts brokerage,Commodity contracts brokerage
52,523,5232,52321,523210,Finance and insurance,"Securities, commodity contracts, and other financial investments and related activities",Securities and commodity exchanges,Securities and commodity exchanges,Securities and commodity exchanges
52,523,5239,52391,523910,Finance and insurance,"Securities, commodity contracts, and other financial investments and related activities",Other financial investment activities,Miscellaneous intermediation,Miscellaneous intermediation
52,523,5239,52392,523920,Finance and insurance,"Securities, commodity contracts, and other financial investments and related activities",Other financial investment activities,Portfolio management,Portfolio management
52,523,5239,52393,523930,Finance and insurance,"Securities, commodity contracts, and other financial investments and related activities",Other financial investment activities,Investment advice,Investment advice
52,523,5239,52399,523991,Finance and insurance,"Securities, commodity contracts, and other financial investments and related activities",Other financial investment activities,All other financial investment activities,"Trust, fiduciary, and custody activities"
52,523,5239,52399,523999,Finance and insurance,"Securities, commodity contracts, and other financial investments and related activities",Other financial investment activities,All other financial investment activities,Miscellaneous financial investment activities
52,524,5241,52411,524113,Finance and insurance,Insurance carriers and related activities,Insurance carriers,"Direct life, health, and medical insurance carriers",Direct life insurance carriers
52,524,5241,52411,524114,Finance and insurance,Insurance carriers and related activities,Insurance carriers,"Direct life, health, and medical insurance carriers",Direct health and medical insurance carriers
52,524,5241,52412,524126,Finance and insurance,Insurance carriers and related activities,Insurance carriers,"Direct insurance (except life, health, and medical) carriers",Direct property and casualty insurance carriers
52,524,5241,52412,524127,Finance and insurance,Insurance carriers and related activities,Insurance carriers,"Direct insurance (except life, health, and medical) carriers",Direct title insurance carriers
52,524,5241,52412,524128,Finance and insurance,Insurance carriers and related activities,Insurance carriers,"Direct insurance (except life, health, and medical) carriers","Other direct insurance (except life, health, and medical) carriers"
52,524,5241,52413,524130,Finance and insurance,Insurance carriers and related activities,Insurance carriers,Reinsurance carriers,Reinsurance carriers
52,524,5242,52421,524210,Finance and insurance,Insurance carriers and related activities,"Agencies, brokerages, and other insurance related activities",Insurance agencies and brokerages,Insurance agencies and brokerages
52,524,5242,52429,524291,Finance and insurance,Insurance carriers and related activities,"Agencies, brokerages, and other insurance related activities",Other insurance related activities,Claims adjusting
52,524,5242,52429,524292,Finance and insurance,Insurance carriers and related activities,"Agencies, brokerages, and other insurance related activities",Other insurance related activities,Third party administration of insurance and pension funds
52,524,5242,52429,524298,Finance and insurance,Insurance carriers and related activities,"Agencies, brokerages, and other insurance related activities",Other insurance related activities,All other insurance related activities
